Date,Open,High,Low,Close,Adj Close,Volume,MACD,RSI,MA,EMA,SMA,STD,Upper,Lower,numeric_classes
1/14/2021,130.800003,131,128.759995,128.910004,127.011009,90221800,1.597510617,46.77570858,130.5875004,129.2110132,130.5875004,2.657596856,135.9026941,125.2723067,0
1/15/2021,128.779999,130.220001,127,127.139999,125.267075,111598500,1.253279006,42.58063935,130.5540005,129.0137738,130.5540005,2.698361114,135.9507227,125.1572782,0
1/19/2021,127.779999,128.710007,126.940002,127.830002,125.946907,90757300,1.024342468,34.46703523,130.5105007,128.9010336,130.5105007,2.736564264,135.9836292,125.0373722,3
1/20/2021,128.660004,132.490005,128.550003,132.029999,130.085007,104319500,1.168345312,45.40453424,130.7790005,129.1990303,130.7790005,2.598862134,135.9767247,125.5812762,0
1/21/2021,133.800003,139.669998,133.589996,136.869995,134.853745,120150900,1.653950123,54.55333281,131.2110004,129.9295984,131.2110004,2.858025774,136.9270519,125.4949489,0
1/22/2021,136.279999,139.850006,135.020004,139.070007,137.021332,114459400,2.191060831,58.92058989,131.5705005,130.8001135,131.5705005,3.355510208,138.2815209,124.8594801,0
1/25/2021,143.070007,145.089996,136.539993,142.919998,140.81459,157611700,2.894026499,68.59344682,132.1685,131.9543882,132.1685,4.200349912,140.5691999,123.7678002,3
1/26/2021,143.600006,144.300003,141.369995,143.160004,141.051102,98390600,3.430948495,67.37204455,132.7280002,133.0215897,132.7280002,4.865175916,142.458352,122.9976484,2
1/27/2021,143.429993,144.300003,140.410004,142.059998,139.967285,140843800,3.724764983,74.4156572,132.9965,133.8823905,132.9965,5.22985196,143.4562039,122.5367961,0
1/28/2021,139.520004,141.990005,136.699997,137.089996,135.070496,142621100,3.516048225,59.54812028,133.1075001,134.1878767,133.1075001,5.294863374,143.6972268,122.5177733,0
1/29/2021,135.830002,136.740005,130.210007,131.960007,130.016098,177523800,2.903224882,49.8760727,133.0195004,133.9756987,133.0195004,5.298771897,143.6170441,122.4219566,0
02-01-2021,133.75,135.380005,130.929993,134.139999,132.163956,106239800,2.563909946,57.28402806,133.0920002,133.9913463,133.0920002,5.303943479,143.6998872,122.4841132,3
02-02-2021,135.729996,136.309998,134.610001,134.990005,133.001434,83305400,2.336653309,58.57578649,133.3710003,134.0864567,133.3710003,5.246517731,143.8640357,122.8779648,0
02-03-2021,135.759995,135.770004,133.610001,133.940002,131.966904,89880900,2.048213787,54.35093115,133.5175006,134.0725086,133.5175006,5.217950737,143.9534021,123.0815991,0
02-04-2021,136.300003,137.399994,134.589996,137.389999,135.366089,84183100,2.074100375,61.61006824,134.0570007,134.3884601,134.0570007,5.019102371,144.0952054,124.0187959,5
02-05-2021,137.350006,137.419998,135.860001,136.759995,134.946716,75693800,2.020488689,63.59524436,134.3490005,134.6143205,134.3490005,4.996822665,144.3426458,124.3553552,5
02-08-2021,136.029999,136.960007,134.919998,136.910004,135.094727,71297200,1.967426249,63.03099798,134.5920006,134.8329571,134.5920006,4.997309103,144.5866188,124.5973823,0
02-09-2021,136.619995,137.880005,135.850006,136.009995,134.206665,76774200,1.83163671,56.30943758,134.9435005,134.9450559,134.9435005,4.826101925,144.5957043,125.2912967,0
02-10-2021,136.479996,136.990005,134.399994,135.389999,133.594879,73046600,1.654917172,47.29137114,135.2730003,134.9874314,135.2730003,4.604456268,144.4819128,126.0640878,0
02-11-2021,135.899994,136.389999,133.770004,135.130005,133.338364,64280000,1.476861976,42.23797995,135.4850006,135.0010099,135.4850006,4.488172748,144.4613461,126.5086551,0
02-12-2021,134.350006,135.529999,133.690002,135.369995,133.57515,60145100,1.339674208,32.65961883,135.8080002,135.0361513,135.8080002,4.214175761,144.2363517,127.3796486,0
2/16/2021,135.490005,136.009995,132.789993,133.190002,131.424042,80576300,1.043021395,28.9751029,136.1105003,134.8603276,136.1105003,3.750900334,143.612301,128.6086996,4
2/17/2021,131.25,132.220001,129.470001,130.839996,129.105194,97918500,0.611249951,27.52402545,136.261,134.4774388,136.261,3.449442162,143.1598843,129.3621157,2
2/18/2021,129.199997,130,127.410004,129.710007,127.990204,96856700,0.175860096,32.52841611,136.1450004,134.0233977,136.1450004,3.633320904,143.4116422,128.8783586,0
2/19/2021,130.240005,130.710007,128.800003,129.869995,128.148087,87668800,-0.15449884,43.529365,135.7950004,133.6278356,135.7950004,3.888034753,143.5710699,128.0189309,2
2/22/2021,128.009995,129.720001,125.599998,126,124.329391,103916400,-0.720283945,27.1860746,135.1415001,132.901375,135.1415001,4.37633938,143.8941788,126.3888213,0
2/23/2021,123.760002,126.709999,118.389999,125.860001,124.191246,158273000,-1.166522521,23.35079123,134.2885002,132.230768,134.2885002,4.44251944,143.1735391,125.4034613,0
2/24/2021,124.940002,125.559998,122.230003,125.349998,123.687988,111039900,-1.543529935,24.11085444,133.3979999,131.5754566,133.3979999,4.354773707,142.1075473,124.6884525,0
2/25/2021,124.68,126.459999,120.540001,120.989998,119.385811,148199500,-2.169122297,3.142787347,132.3444999,130.5673176,132.3444999,4.685071935,141.7146438,122.974356,0
2/26/2021,122.589996,124.849998,121.199997,121.260002,119.652237,164560400,-2.61300064,4.784085158,131.5530002,129.6809066,131.5530002,5.154788304,141.8625768,121.2434236,0
03-01-2021,123.75,127.93,122.790001,127.790001,126.09565,116307900,-2.410079187,30.61220967,131.3444999,129.5008204,131.3444999,5.221363341,141.7872266,120.9017732,0
03-02-2021,128.410004,128.720001,125.010002,125.120003,123.461044,102260900,-2.436621145,28.46972754,130.8935001,129.0835997,130.8935001,5.355035003,141.6035701,120.1834301,0
03-03-2021,124.809998,125.709999,121.839996,122.059998,120.44162,112966300,-2.673751328,25.96462534,130.2469998,128.4146852,130.2469998,5.608929678,141.4648591,119.0291404,0
03-04-2021,121.75,123.599998,118.620003,120.129997,118.537209,178155000,-2.983027177,24.48975628,129.5564995,127.6256673,129.5564995,5.968872845,141.4942452,117.6187538,0
03-05-2021,120.980003,121.940002,117.57,121.419998,119.810104,153766600,-3.08843664,27.09358669,128.7579995,127.0346512,128.7579995,5.933882697,140.6257648,116.8902341,3
03-08-2021,120.93,121,116.209999,116.360001,114.817207,154376600,-3.539473027,24.75246238,127.7379998,126.0180178,127.7379998,6.231831523,140.2016628,115.2743367,0
03-09-2021,119.029999,122.059998,118.790001,121.089996,119.484474,129525800,-3.475191701,36.34835186,126.9469994,125.5486824,126.9469994,6.006292392,138.9595841,114.9344146,0
03-10-2021,121.690002,122.169998,119.449997,119.980003,118.389206,111943300,-3.473771964,36.36871673,126.1454998,125.018332,126.1454998,5.799221969,137.7439437,114.5470558,0
03-11-2021,122.540001,123.209999,121.260002,121.959999,120.342941,103026500,-3.275124091,39.45614642,125.4739997,124.7270622,125.4739997,5.438788268,136.3515763,114.5964232,2
03-12-2021,120.400002,121.169998,119.160004,121.029999,119.42527,88105100,-3.156352975,42.81168312,124.7689995,124.3749609,124.7689995,5.018901827,134.8068031,114.7311958,0
3/15/2021,121.410004,124,120.419998,123.989998,122.346031,92403800,-2.791203572,47.49932676,124.1999996,124.3382978,124.1999996,4.354964834,132.9099293,115.4900699,0
3/16/2021,125.699997,127.220001,124.720001,125.57,123.90509,115227900,-2.347269224,50.28601411,123.8189995,124.4556028,123.8189995,3.828578078,131.4761557,116.1618433,3
3/17/2021,124.050003,125.860001,122.339996,124.760002,123.10582,111932600,-2.03732313,55.39960655,123.5149998,124.4845932,123.5149998,3.465962078,130.446924,116.5830756,2
3/18/2021,122.879997,123.18,120.32,120.529999,118.931915,121229700,-2.108706652,49.0609683,123.0559994,124.1079652,123.0559994,3.200028434,129.4560563,116.6559425,0
3/19/2021,119.900002,121.43,119.68,119.989998,118.399071,185549500,-2.183680069,38.1386776,122.5619996,123.7157778,122.5619996,2.834492149,128.2309838,116.8930153,3
3/22/2021,120.330002,123.870003,120.260002,123.389999,121.753983,111912300,-1.946309533,47.42635464,122.4314995,123.6847513,122.4314995,2.72587697,127.8832534,116.9797456,0
3/23/2021,123.330002,124.239998,122.139999,122.540001,120.915245,95467100,-1.805961408,50.76433635,122.2654995,123.5757274,122.2654995,2.60448732,127.4744741,117.0565249,0
3/24/2021,122.82,122.900002,120.07,120.089996,118.497742,88530500,-1.870863289,49.93734177,122.0024994,123.243753,122.0024994,2.541435911,127.0853712,116.9196276,0
3/25/2021,119.540001,121.660004,119,120.589996,118.991112,98844700,-1.860505922,48.6668771,121.9824993,122.9910142,121.9824993,2.551377749,127.0852548,116.8797438,0
3/26/2021,120.349998,121.480003,118.919998,121.209999,119.602882,94071200,-1.7817299,59.08579822,121.9799992,122.8213937,121.9799992,2.552147386,127.0842939,116.8757044,0
3/29/2021,121.650002,122.580002,120.730003,121.389999,119.78051,80819200,-1.685347205,50.67751358,121.6599991,122.6850704,121.6599991,2.155771284,125.9715416,117.3484565,3
3/30/2021,120.110001,120.400002,118.860001,119.900002,118.310272,85671900,-1.709487622,49.82237791,121.398999,122.4198258,121.398999,2.026965433,125.4529299,117.3450681,3
3/31/2021,121.650002,123.519997,121.150002,122.150002,120.530426,118323800,-1.529432534,50.41685595,121.4034992,122.3941283,121.4034992,2.028609444,125.4607181,117.3462803,0
04-01-2021,123.660004,124.18,122.489998,123,121.369156,75089100,-1.303128194,54.33729759,121.5469994,122.4518304,121.5469994,2.035281312,125.617562,117.4764367,0
04-05-2021,123.870003,126.160004,123.07,125.900002,124.230705,88651200,-0.879634569,54.21634288,121.7709996,122.7802277,121.7709996,2.255216308,126.2814322,117.2605669,0
04-06-2021,126.5,127.129997,125.650002,126.209999,124.536606,80171300,-0.513084139,51.49672336,122.2634995,123.1068726,122.2634995,2.080089814,126.4236791,118.1033198,2
04-07-2021,125.830002,127.919998,125.139999,127.900002,126.204185,83466700,-0.085238587,57.05300735,122.6039998,123.5633611,122.6039998,2.409225041,127.4224498,117.7855497,4
04-08-2021,128.949997,130.389999,128.520004,130.360001,128.631561,88844600,0.447178659,73.98731108,123.1229997,124.2106601,123.1229997,2.885224785,128.8934492,117.3525501,0
04-09-2021,129.800003,133.039993,129.470001,133,131.236572,106686700,1.069816836,78.79592928,123.6749997,125.0477401,123.6749997,3.61484078,130.9046813,116.4453181,0
04-12-2021,132.520004,132.850006,130.630005,131.240005,129.499893,91420000,1.405048662,68.73510143,124.1855,125.6374796,124.1855,3.928944339,132.0433887,116.3276113,0
4/13/2021,132.440002,134.660004,131.929993,134.429993,132.647583,91266500,1.906154707,75.52597498,124.7074997,126.4748618,124.7074997,4.546584663,133.8006691,115.6143304,0
4/14/2021,134.940002,135,131.660004,132.029999,130.279419,87222800,2.085584085,75.68850225,125.0304997,127.0039225,125.0304997,4.83161583,134.6937314,115.367268,4
4/15/2021,133.820007,135,133.639999,134.5,132.716675,89347100,2.399432434,77.58829283,125.5174996,127.7178347,125.5174996,5.273571685,136.064643,114.9703562,0
4/16/2021,134.300003,134.669998,133.279999,134.160004,132.381195,84922400,2.590858867,75.97276595,126.1989998,128.3313746,126.1989998,5.472079736,137.1431593,115.2548404,3
4/19/2021,133.509995,135.470001,133.339996,134.839996,133.05217,94264200,2.765555761,76.44517819,126.9414997,128.9512433,126.9414997,5.591433601,138.124367,115.7586325,4
4/20/2021,135.020004,135.529999,131.809998,133.110001,131.345123,94812300,2.732904943,75.73046377,127.4274998,129.3473155,127.4274998,5.688084465,138.8036688,116.0513309,4
4/21/2021,132.360001,133.75,131.300003,133.5,131.729935,68847100,2.707290633,73.83456115,127.9754998,129.7428092,127.9754998,5.720293179,139.4160862,116.5349134,0
4/22/2021,133.039993,134.149994,131.410004,131.940002,130.190659,84566500,2.531925842,68.23005162,128.5680001,129.9520657,128.5680001,5.46870668,139.5054135,117.6305867,0
4/23/2021,132.160004,135.119995,132.160004,134.320007,132.539078,78657500,2.555535867,67.54170559,129.2545007,130.3680601,129.2545007,5.272768554,139.8000378,118.7089635,0
4/26/2021,134.830002,135.059998,133.559998,134.720001,132.933777,66905100,2.576819188,67.66296562,129.9300008,130.7825307,129.9300008,5.048560794,140.0271223,119.8328792,5
4/27/2021,135.009995,135.410004,134.110001,134.389999,132.608139,66015800,2.537803748,64.27630725,130.5800008,131.1260991,130.5800008,4.717165241,140.0143312,121.1456703,0
4/28/2021,134.309998,135.020004,133.080002,133.580002,131.808868,107760100,2.413700109,57.63758983,131.2640008,131.3598041,131.2640008,4.028594012,139.3211888,123.2068127,0
4/29/2021,136.470001,137.070007,132.449997,133.479996,131.71019,151101000,2.280983674,51.29449025,131.8305005,131.5617272,131.8305005,3.431963133,138.6944267,124.9665742,0
4/30/2021,131.779999,133.559998,131.070007,131.460007,129.716995,109839500,1.98987072,50.58511307,132.2535008,131.5520395,132.2535008,2.737363208,137.7282272,126.7787744,2
05-03-2021,132.039993,134.070007,131.830002,132.539993,130.782654,75135100,1.825266911,44.3379113,132.5855004,131.6461303,132.5855004,2.292787846,137.171076,127.9999247,0
05-04-2021,131.190002,131.490005,126.699997,127.849998,126.154846,137564700,1.301372395,38.98838011,132.6675003,131.2845939,132.6675003,2.071411053,136.8103224,128.5246782,0
05-05-2021,129.199997,130.449997,127.970001,128.100006,126.401543,84000900,0.896026932,30.90689585,132.6775005,130.9812998,132.6775005,2.047528617,136.7725577,128.5824433,0
05-06-2021,127.889999,129.75,127.129997,129.740005,128.019806,78128300,0.699063576,37.76299124,132.6465007,130.8630813,132.6465007,2.08874114,136.823983,128.4690184,4
05-07-2021,130.850006,131.259995,129.479996,130.210007,128.701797,78973300,0.574274057,37.03082497,132.507001,130.8008837,132.507001,2.155974419,136.8189499,128.1950522,0
05-10-2021,129.410004,129.539993,126.809998,126.849998,125.380714,88071200,0.201925151,33.93222142,132.2875007,130.4246089,132.2875007,2.489441754,137.2663842,127.3086172,0
05-11-2021,123.5,126.269997,122.769997,125.910004,124.451607,126142800,-0.167087618,31.05341472,131.8615013,129.9946465,131.8615013,2.811646501,137.4847943,126.2382082,0
05-12-2021,123.400002,124.639999,122.25,122.769997,121.347984,112172300,-0.704780943,28.78295241,131.3985012,129.3065847,131.3985012,3.468212349,138.3349258,124.4620765,0
5/13/2021,124.580002,126.150002,124.260002,124.970001,123.522491,105861300,-0.942520055,28.18476554,130.9220012,128.8935767,130.9220012,3.668548516,138.2590982,123.5849042,0
5/14/2021,126.25,127.889999,125.849998,127.449997,125.97377,81918000,-0.920207484,34.5384818,130.5865009,128.7560929,130.5865009,3.663659786,137.9138204,123.2591813,0
5/17/2021,126.82,126.93,125.169998,126.269997,124.807434,74244600,-0.986370485,33.33332375,130.1580009,128.5193219,130.1580009,3.641091492,137.4401839,122.8758179,0
5/18/2021,126.559998,126.989998,124.779999,124.849998,123.403893,63342900,-1.140243177,32.51901062,129.7450008,128.1698625,129.7450008,3.755295248,137.2555912,122.2344103,0
5/19/2021,123.160004,124.919998,122.860001,124.690002,123.245735,92612000,-1.260567695,32.44107148,129.3045009,127.8384472,129.3045009,3.8079888,136.9204784,121.6885233,0
5/20/2021,125.230003,127.720001,125.099998,127.309998,125.835388,76857100,-1.131471068,41.90399833,129.0730006,127.7881187,129.0730006,3.779968837,136.6329383,121.513063,0
5/21/2021,127.82,128,125.209999,125.43,123.977165,79295400,-1.167404079,36.54939048,128.6285003,127.563536,128.6285003,3.650983217,135.9304667,121.3265339,0
5/24/2021,126.010002,127.940002,125.940002,127.099998,125.627831,63092900,-1.04903376,48.39812087,128.2475002,127.5193895,128.2475002,3.368512141,134.9845244,121.5104759,0
5/25/2021,127.82,128.320007,126.32,126.900002,125.430145,72009500,-0.960292777,47.43149763,127.8730003,127.4604002,127.8730003,3.051065933,133.9751322,121.7708684,0
5/26/2021,126.959999,127.389999,126.419998,126.849998,125.380714,56575900,-0.883811782,43.36240897,127.5365001,127.4022667,127.5365001,2.744209989,133.0249201,122.0480801,3
5/27/2021,126.440002,127.639999,125.080002,125.279999,123.828903,94625600,-0.939060931,39.22166843,127.1265002,127.2001459,127.1265002,2.400523375,131.927547,122.3254535,0
5/28/2021,125.57,125.800003,124.550003,124.610001,123.166649,71311100,-1.025092886,44.44995375,126.784,126.9534655,126.784,2.232476741,131.2489534,122.3190465,0
06-01-2021,125.080002,125.349998,123.940002,124.279999,122.840477,67637100,-1.107139815,45.83544818,126.3710003,126.6988496,126.3710003,1.841370847,130.0537419,122.6882586,0
06-02-2021,124.279999,125.239998,124.050003,125.059998,123.61145,59278900,-1.096582476,56.65311736,126.2315003,126.5427685,126.2315003,1.829068973,129.8896382,122.5733623,0
06-03-2021,124.68,124.849998,123.129997,123.540001,122.109055,76229200,-1.197067713,45.6745254,126.0035,126.2567906,126.0035,1.867696936,129.7388939,122.2681061,0
06-04-2021,124.07,126.160004,123.849998,125.889999,124.431839,75169300,-1.074689437,45.24390274,125.8109997,126.2218581,125.8109997,1.647770913,129.1065415,122.5154579,0
06-07-2021,126.169998,126.32,124.830002,125.900002,124.441727,71057600,-0.965763888,48.78530725,125.5954995,126.1912051,125.5954995,1.283819951,128.1631394,123.0278595,5
06-08-2021,126.599998,128.460007,126.209999,126.739998,125.271988,74403800,-0.802409274,56.45052075,125.5899995,126.2434711,125.5899995,1.278386833,128.1467731,123.0332258,3
06-09-2021,127.209999,127.75,126.519997,127.129997,125.657471,56877900,-0.634169594,58.1989173,125.6509991,126.3279022,125.6509991,1.322795194,128.2965895,123.0054087,3
06-10-2021,127.019997,128.190002,125.940002,126.110001,124.649292,71186400,-0.576498077,45.48193322,125.8179993,126.3071497,125.8179993,1.137834594,128.0936685,123.5423301,0
06-11-2021,126.529999,127.440002,126.099998,127.349998,125.874924,53522400,-0.425826921,57.59493961,125.9369992,126.4064686,125.9369992,1.168520957,128.2740411,123.5999572,0
6/14/2021,127.82,130.539993,127.07,130.479996,128.968674,96906500,-0.053240541,61.98582381,126.0884991,126.7944236,126.0884991,1.518898432,129.126296,123.0507022,0
6/15/2021,129.940002,130.600006,129.389999,129.639999,128.138412,62746300,0.172270287,59.29443745,126.2569992,127.0654307,126.2569992,1.714433478,129.6858662,122.8281322,0
6/16/2021,130.369995,130.889999,128.460007,130.149994,128.642487,91815000,0.387672728,60.85526857,126.521999,127.3591987,126.521999,1.886484047,130.2949671,122.7490309,2
6/17/2021,129.800003,132.550003,129.649994,131.789993,130.263474,96721700,0.682843532,71.31632313,126.8769986,127.7811791,126.8769986,2.170285857,131.2175703,122.5364268,4
6/18/2021,130.710007,131.509995,130.240005,130.460007,128.948914,108953300,0.800225267,68.36164455,127.034499,128.0363056,127.034499,2.312972643,131.6604443,122.4085537,0
6/21/2021,130.300003,132.410004,129.210007,132.300003,130.767593,79663300,1.029851945,72.99318874,127.3779992,128.442372,127.3779992,2.559176212,132.4963516,122.2596467,4
6/22/2021,132.130005,134.080002,131.619995,133.979996,132.428146,74783600,1.332039218,74.31849051,127.7219991,128.9697647,127.7219991,2.952078963,133.626157,121.8178411,0
6/23/2021,133.770004,134.320007,133.229996,133.699997,132.151367,60214200,1.531279591,79.70767403,128.0619988,129.420263,128.0619988,3.230849796,134.5236984,121.6002992,3
6/24/2021,134.449997,134.639999,132.929993,133.410004,131.864731,68711000,1.646795775,75.00010472,128.3899991,129.8002384,128.3899991,3.428287492,135.2465741,121.5334241,0
6/25/2021,133.460007,133.889999,132.809998,133.110001,131.568207,70783700,1.69460114,73.51605978,128.7814992,130.1154539,128.7814992,3.500757949,135.7830151,121.7799833,0
6/28/2021,133.410004,135.25,133.350006,134.779999,133.218857,62111300,1.845963006,74.87631923,129.2899991,130.5596963,129.2899991,3.600146033,136.4902912,122.089707,0
6/29/2021,134.800003,136.490005,134.350006,136.330002,134.750931,64556100,2.06716171,76.55897796,129.8924993,131.1092492,129.8924993,3.723760048,137.3400193,122.4449792,0
6/30/2021,136.169998,137.410004,135.869995,136.960007,135.373642,63261400,2.267164949,82.04379904,130.4874997,131.6664642,130.4874997,3.859216417,138.2059325,122.7690669,0
07-01-2021,136.600006,137.330002,135.759995,137.270004,135.680023,52485800,2.422755111,81.00009238,131.1739999,132.2001347,131.1739999,3.778655101,138.7313101,123.6166896,0
07-02-2021,137.899994,140,137.75,139.960007,138.338882,78852600,2.731633624,80.46282489,131.8775002,132.9391701,131.8775002,4.043587864,139.964676,123.7903245,0
07-06-2021,140.070007,143.149994,140.070007,142.020004,140.375,108181800,3.106832976,86.8892412,132.6835003,133.8040115,132.6835003,4.381832272,141.4471649,123.9198358,0
07-07-2021,143.539993,144.889999,142.660004,144.570007,142.895493,104911600,3.568806121,88.31039361,133.5750008,134.8293444,133.5750008,4.892943288,143.3608874,123.7891142,0
07-08-2021,141.580002,144.059998,140.669998,143.240005,141.580872,105575500,3.783983712,80.92929662,134.3805012,135.6303597,134.3805012,5.097856106,144.5762134,124.184789,0
07-09-2021,142.75,145.649994,142.649994,145.110001,143.429199,99890800,4.058621293,88.45145204,135.3305012,136.5331826,135.3305012,5.243771207,145.8180436,124.8429588,0
07-12-2021,146.210007,146.320007,144,144.5,142.826279,76299700,4.178880043,84.23120593,136.1880013,137.2919272,136.1880013,5.272224845,146.732451,125.6435516,0
7/13/2021,144.029999,147.460007,143.630005,145.639999,143.953064,100827100,4.316417388,83.73843656,136.9460014,138.0869816,136.9460014,5.493529174,147.9330598,125.9589431,0
7/14/2021,148.100006,149.570007,147.679993,149.149994,147.422424,127050800,4.654984227,87.66455574,137.9215012,139.1406018,137.9215012,5.848644288,149.6187898,126.2242126,0
7/15/2021,149.240005,150,147.089996,148.479996,146.760178,106820300,4.813747759,86.06987075,138.8380013,140.030068,138.8380013,6.000930628,150.8398626,126.83614,0
7/16/2021,148.460007,149.759995,145.880005,146.389999,144.694366,93251400,4.71655421,79.27689928,139.5680016,140.6357757,139.5680016,5.98644275,151.5408871,127.5951161,0
7/19/2021,143.75,144.070007,141.669998,142.449997,140.800034,121434600,4.272353359,65.37073871,140.1675011,140.8085587,140.1675011,5.615180449,151.397862,128.9371402,0
7/20/2021,143.460007,147.100006,142.960007,146.149994,144.457153,96350000,4.170801417,68.11807177,140.8600007,141.3172668,140.8600007,5.445308751,151.7506182,129.9693831,0
7/21/2021,145.529999,146.130005,144.630005,145.399994,143.715866,74993500,3.983878369,65.50328992,141.4310006,141.7060979,141.4310006,5.282207565,151.9954157,130.8665854,3
7/22/2021,145.940002,148.199997,145.809998,146.800003,145.099625,77338200,3.903709995,66.83150713,142.0860008,142.1912318,142.0860008,5.08149316,152.2489872,131.9230145,0
7/23/2021,147.550003,148.720001,146.919998,148.559998,146.839249,71447400,3.936811752,65.70488281,142.8435006,142.7977809,142.8435006,4.843734335,152.5309692,133.1560319,0
7/26/2021,148.270004,149.830002,147.699997,148.990005,147.264252,72434100,3.952184779,63.533982,143.6375008,143.3875166,143.6375008,4.449738377,152.5369775,134.738024,0
7/27/2021,149.119995,149.210007,145.550003,146.770004,145.069962,104818600,3.742095934,54.32729561,144.237001,143.7096582,144.237001,3.976063176,152.1891274,136.2848746,4
7/28/2021,144.809998,146.970001,142.539993,144.979996,143.300735,118931200,3.392058782,53.36165121,144.6695007,143.8306428,144.6695007,3.514352361,151.6982054,137.640796,3
7/29/2021,144.690002,146.550003,144.580002,145.639999,143.953064,56699500,3.131807022,51.07417459,145.1035003,144.0029624,145.1035003,3.012266489,151.1280333,139.0789673,0
7/30/2021,144.380005,146.330002,144.110001,145.860001,144.170532,70440600,2.909765978,52.80065954,145.5330002,144.1798232,145.5330002,2.383280194,150.2995605,140.7664398,0
08-02-2021,146.360001,146.949997,145.25,145.520004,143.834457,62880000,2.675520204,49.74447414,145.811,144.3074595,145.811,1.990988952,149.7929779,141.8290221,0
08-03-2021,145.809998,148.039993,145.179993,147.360001,145.653152,64786600,2.608284441,45.8963963,146.0779999,144.5981777,146.0779999,1.805236217,149.6884723,142.4675274,0
08-04-2021,147.270004,147.789993,146.279999,146.949997,145.247894,56368300,2.493175938,46.45012146,146.1969994,144.8221605,146.1969994,1.778849379,149.7546981,142.6393006,2
08-05-2021,146.979996,147.839996,146.169998,147.059998,145.356628,46397700,2.383353961,51.71179921,146.387999,145.0352879,146.387999,1.644658514,149.677316,143.098682,3
08-06-2021,146.350006,147.110001,145.630005,146.139999,144.663712,54126800,2.196760139,61.14802882,146.4394989,145.1404985,146.4394989,1.618451359,149.6764016,143.2025962,3
08-09-2021,146.199997,146.699997,145.520004,146.089996,144.614212,48908700,2.021545251,49.76745008,146.5189987,145.2309268,146.5189987,1.556013854,149.6310264,143.406971,3
08-10-2021,146.440002,147.710007,145.300003,145.600006,144.12915,69023100,1.822143555,50.79118571,146.5169991,145.2660772,146.5169991,1.557228143,149.6314553,143.4025428,0
08-11-2021,146.050003,146.720001,145.529999,145.860001,144.386536,48493500,1.665892328,45.91303549,146.3524994,145.3226414,146.3524994,1.433288666,149.2190767,143.4859221,3
08-12-2021,146.190002,149.050003,145.839996,148.889999,147.38591,72282600,1.76619799,51.29209425,146.3729995,145.6623897,146.3729995,1.467835301,149.3086702,143.4373289,0
8/13/2021,148.970001,149.440002,148.270004,149.100006,147.593796,59375000,1.84141013,50.43825082,146.5084999,145.9897818,146.5084999,1.589527193,149.6875543,143.3294455,3
8/16/2021,148.539993,151.190002,146.470001,151.119995,149.593399,103296000,2.040491013,67.61130958,146.9419998,146.4783735,146.9419998,1.606587348,150.1551745,143.7288251,0
8/17/2021,150.229996,151.679993,149.089996,150.190002,148.672775,92229700,2.099025129,72.67195812,147.1440002,146.8318619,147.1440002,1.749398349,150.6427969,143.6452035,3
8/18/2021,149.800003,150.720001,146.149994,146.360001,144.88147,86326000,1.815437532,52.45567251,147.1920006,146.7869228,147.1920006,1.711793666,150.6155879,143.7684132,0
8/19/2021,145.029999,148,144.5,146.699997,145.218033,86960300,1.599686959,52.84167018,147.1870003,146.7786441,147.1870003,1.713144522,150.6132893,143.7607112,0
8/20/2021,147.440002,148.5,146.779999,148.190002,146.693008,60549600,1.531282356,58.38041961,147.1685005,146.9130592,147.1685005,1.699480784,150.567462,143.7695389,0
8/23/2021,148.309998,150.190002,147.889999,149.710007,148.197617,60131800,1.581492455,57.52725211,147.2045005,147.1794352,147.2045005,1.747056477,150.6986135,143.7103876,0
8/24/2021,149.449997,150.860001,149.149994,149.619995,148.108551,48606400,1.595627701,58.73119375,147.3470001,147.4118694,147.3470001,1.824275257,150.9955506,143.6984496,3
8/25/2021,149.809998,150.320007,147.800003,148.360001,146.861252,58991300,1.488006191,53.95378354,147.5160003,147.5021677,147.5160003,1.748440881,151.0128821,144.0191186,4
8/26/2021,148.350006,149.119995,147.509995,147.539993,146.049561,48597200,1.321316265,54.28394842,147.611,147.5057701,147.611,1.69184671,150.9946935,144.2273066,0
8/27/2021,147.479996,148.75,146.830002,148.600006,147.098862,55802400,1.260220451,57.23345571,147.7480003,147.609983,147.7480003,1.653088246,151.0541768,144.4418238,4
8/30/2021,149,153.490005,148.610001,153.119995,151.573181,90956700,1.558560797,67.58649963,148.1279998,148.1347461,148.1279998,1.959157722,152.0463153,144.2096844,0
8/31/2021,152.660004,152.800003,151.289993,151.830002,150.296234,86453100,1.671636432,63.3199469,148.3514999,148.4866752,148.3514999,2.11565136,152.5828026,144.1201972,0
09-01-2021,152.830002,154.979996,152.339996,152.509995,150.969345,80313700,1.795422921,59.02292214,148.6294998,148.8698485,148.6294998,2.280660397,153.1908206,144.068179,0
09-02-2021,153.869995,154.720001,152.399994,153.649994,152.097839,71115500,1.96288607,60.8384711,148.9589996,149.3251005,148.9589996,2.506805987,153.9726116,143.9453876,3
09-03-2021,153.759995,154.630005,153.089996,154.300003,152.741287,57808700,2.123572888,58.10399179,149.3669998,149.7989007,149.3669998,2.681787685,154.7305752,144.0034244,0
09-07-2021,154.970001,157.259995,154.389999,156.690002,155.107147,82278300,2.41592205,65.4174456,149.8970001,150.4551961,149.8970001,3.025482297,155.9479647,143.8460355,0
